Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-AK-3436-01A,0.0753036796222636,0,0.0253523021854151,0.220951308552171,0,0.234955026623615,0.0171294664203442,0.00352217495733924,0.0166637258116067,0,0.0189148473907743,0,0,0.166753944910523,0.0376048284378079,0.161259396127835,0,0,0.0215892989603055,0,0,0,0.041,0.181025876944021,1.02007086849198
TCGA-B8-A54I-01A,0.00886495752171368,0.0301712386890089,0.219213182114434,0.0920228234062555,0,0.120156017944795,0.0869586425182576,0,0.0159856739280814,0,0,0.0412805748318353,0.0136832196239374,0,0.00438076871835816,0.191677704521385,0.0204941390573548,0.0133281274652494,0.13622512003619,0,0,0.00555780962314377,0.001,0.38112131578693,0.926347076616114
TCGA-B0-5121-01A,0.00374104161141118,0,0.000770863477731633,0.214092350674525,0,0.210179571234046,0.0305256120472037,0,0.0235659440516098,0,0.163410127312121,0,0.121962863614138,0.00903876637450636,0.0683519043238761,0.0690826025118866,0.00867631380227735,0,0.0766020389646672,0,0,0,0.011,0.26006035298132,0.990078378355731
TCGA-CZ-5989-01A,0.0158453050054438,0,0,0.0702316278766636,0,0.31838883796256,0.0347416591658194,0,0,0.125333207258082,0,0.00634767128541043,0.0403345705669031,0,0.0838828298367833,0.251634703942173,0,0,0.0245196042311548,0,0.0287399828690061,0,0.047,0.17238303710327,1.02231177906667
TCGA-CZ-5987-11A,0.0800884923223693,0,0.00246951385522686,0.0823064581834488,0,0.280950191071954,0.041851983021997,0,0,0,0.0102762447541109,0.00187449907737308,0.155504490268114,0.0101726567389726,0.0419708156351283,0.156693200550666,0.0471250562300256,0,0.0771073316216253,0,0.00898432516931106,0.00262474149967766,0.044,0.177387644874499,1.00571842602522
TCGA-A3-3382-01A,0,0,0.00175773774214461,0.268262410466846,0,0.241433853975681,0,0.00909795626031238,0.0035740510197629,0,0,0.0188925470958147,0.00616372242805049,0.0435796614560506,0.088040600779482,0.300515427114451,0,0,0.0156160458013441,0,0,0.00306598586005993,0.023,0.214271983860215,1.01148973654695
TCGA-B0-4706-01A,0.0320012305073253,0,0.0131351005549683,0.413807337329342,0,0.0134340680316868,0,0.0132688634314904,0.0529366114787299,0,0.130102613557559,0.0703879039694556,0.0458746492131326,0.016255253872294,0.0944728290682472,0.0328837536977776,0,0,0.0714397852879911,0,0,0,0.001,0.399748749438659,0.931922635088942
TCGA-CJ-4916-01A,0,0,0.00660920791500521,0.525670529329305,0,0,0,0.041731216392271,0.0427535765666575,0.0907521182268702,0,0.0502268880259803,0.0327454661092719,0,0.0835821599642283,0.12592883747041,0,0,0,0,0,0,0,0.476634679328349,0.886796282092725
TCGA-CZ-4853-01A,0.0338145435477853,0,0.0101506610063595,0.102575609972089,0,0.200900931225979,0.000735796782244525,0,0.0799345195579318,0.0506798853084182,0.022508697780473,0,0.0495759704869913,0,0.162516470059643,0.210290742079768,0.000363255429738579,0.00435685124538151,0.0715960655171978,0,0,0,0.0639999999999999,0.148198013694738,1.03316578444513
TCGA-A3-3367-01A,0.0664007373249421,0,0.00708013647598968,0.0795346906630968,0,0.207798308135365,0,0,0.000401442271511099,0,0.0413934390878996,0,0.0418492483787828,0,0.109160236918054,0.322609477805456,0.0748492103309463,0,0.0471978216240041,0,0,0.00172525098395237,0.159,0.0898578544894826,1.04557438761819
TCGA-CZ-5456-11A,0.0217449826773579,0.0408488988873451,0,0.029889140199897,0,0.308053878476784,0,0,0,0,0,0.20104090528759,0.0898197658819574,0,0.000685721375474723,0.179478414592689,0,0.037922663759231,0,0.0804359829334635,0.0100796459282098,0,0.816,-0.0123539963247465,1.11837071170192
TCGA-B0-5699-01A,0.0113063607080682,0,0,0.0939304165071243,0,0.203862737582168,0,0,0.0404630436924974,0,0.0488526704029807,0.0559092507685897,0.0922264030890766,0.00399405037844407,0.157088798874328,0.184757339726729,0.0051173986500373,0.00790570836902667,0.0864664610961199,0,0,0.00811936015480983,0.018,0.228352848548333,0.997701418249927
TCGA-A3-3383-01A,0.0180689029402249,0,0.00326083807947245,0.239016772356436,0,0.106257710445102,0.00485777591097251,0.00778030185386022,0.0563920080080079,0,0,0.0528317876270646,0.0505597601252623,0,0.103647109322359,0.196019329411785,0.0712759691063971,0,0.0856670128902069,0,0,0.00436472192284883,0.482,0.0284592845399776,1.07515624262376
TCGA-BP-5010-01A,0.0488978290102307,0,0.0113587730317275,0.230739342735815,0,0.178160105102788,0.00330658858595669,0.0487005615924324,0.066348094868528,0.0173628743376282,0,0.00853290441624258,0,0.171516466129441,0.0804869443076766,0.134589515881534,0,0,0,0,0,0,0.015,0.243236154582716,0.996622075928401
TCGA-B0-5117-01A,0.0635295846330436,0,0,0,0,0.125433667968298,0,0.0390289173752729,0.0371760604593536,0.0187891517530559,0.0183387587997933,0.0959639059794012,0.0223020028876625,0.115008118567873,0.098127549998244,0.198992698411569,0.00854067279368069,0,0.141362741892446,0,0.0174061684803063,0,0.532,0.0218962974700265,1.07221325726791
TCGA-B2-3924-01A,0.0102917735292662,0,0.0105561544463524,0.453129736084454,0,0,0.0388149521916458,0.0444923732324271,0.0243194045593161,0.0778558832289789,0,0.0136483193308966,0.0666408086068622,0,0.0959710001046228,0.146614602492984,0,0.000393750576535749,0.0172712416156586,0,0,0,0.003,0.297787839550398,0.980221425883386
TCGA-CZ-5988-01A,0.056721340311436,0,0.00775185468656665,0.241027826515993,0,0.205287148475625,0.0179922819340089,0.0131405333541899,0.00959597536936528,0.0530247459602538,0,0,0.0165844411195073,0.0807155080073167,0.104706065959526,0.175956239842817,0,0,0.0174960384633949,0,0,0,0.0620000000000001,0.150903802627934,1.03709130453304
TCGA-CJ-6028-01A,0.0446805547406702,0,0.0251752510238251,0.342574576623829,0,0.106371605151181,0.0322303794456709,0.0381233916800302,0.0196945790303577,0.0766147899717291,0,0.00434015117019013,0.00133640041691073,0.0360475094541731,0.0713848343611717,0.183727109592624,0,0,0.0158776294953976,0,0,0.0018212378422397,0.0629999999999999,0.148958396556879,1.04536376565302
TCGA-A3-3376-01A,0.0509975942822685,0,0.00303622746011997,0.0727757407679571,0,0.159611594153108,0,0,0.010487766068945,0,0.0774151629792288,0,0.23125363041532,0,0.0263121430286168,0.263110224280338,0.0198023266467804,0,0.0851975899173168,0,0,0,0.011,0.259223162562339,0.975562842100198
TCGA-B0-5705-01A,0.0180539886015046,0,0.0115043836796999,0.296914937570903,0,0.139334279814241,0,0.0306085419289505,0.0408469624287055,0,0,0.0629320463166197,0.038046215696874,0.0314830405605562,0.110122343177972,0.086866280897579,0.031210101606351,0,0.0970636519915881,0,0.00501322572845525,0,0.112,0.110479152875387,1.05677963012511
TCGA-B8-4622-11A,0.0583053989852292,0,0.0282835751085939,0.128784813524403,0,0.280816950468098,0,0,0,0.00886642503617097,0,0.0172129505009118,0.0262974120233522,0,0.063536520001806,0.178506054636815,0.116942062092005,0,0.0897495535946386,0,0,0.00269828402797671,0.026,0.205701798726457,0.996872126118184
TCGA-B8-5158-01A,0.0561451986715085,0,0.0100328455216227,0.129123300745952,0,0.225302931442173,0.00535840860186328,0.0123575311190221,0.0322516157029549,0.00337931419734774,0.0113597052702885,0,0.0404850122111457,0.0333575139249284,0.150398718418359,0.107879967814271,0.121933279098151,0,0.0246392242276782,0,0,0.0359954330327335,0.015,0.242680554707235,0.987730456045794
TCGA-CZ-5465-01A,0.0888445852302699,0,0.0131846217151644,0.0736365454800225,0,0.181783735989398,0,0.0180111919044764,0,0,0,0.0529781258288979,0.145447089266677,0.0271904344540054,0.119735822548643,0.253690931465272,0,0,0.0254969161171728,0,0,0,0.074,0.134270014835334,1.03107706527909
TCGA-B0-4945-01A,0.040960790605803,0,0.0198006233607625,0.161649110088523,0,0.186598895520779,0.00491932263049325,0.0222167450614888,0.0139692230084512,0,0.0388097660512386,0,0.0224031142262844,0,0.178780377424191,0.29161349505208,0,0.00151549579042404,0.0167630411794804,0,0,0,0.035,0.190877575130192,1.02034793128088
TCGA-CJ-5681-11A,0.0326617501226763,0,0.0285749746115622,0.11702929232573,0,0.190998172788848,0,0.00807897118603321,0.0637749902480162,0,0,0.0053628165644234,0.0674324912217785,0.0794562541210919,0.0190624686459013,0.0676291705904862,0.0650556182675961,0,0.254883029305856,0,0,0,0.372,0.0436926168079072,1.06094545601519
TCGA-B0-5695-01A,0.100148138979492,0,0.00426355904687622,0.244741583216857,0,0.111373185104749,0.0304494529347269,0.00190349095047101,0.0602386868344544,0,0.0749680457721687,0,0.04721442699744,0,0.0921600446241388,0.119561874107419,0,0,0.105265250746021,0,0,0.00771226068518692,0.315,0.0554779729383171,1.06959011070356
TCGA-CJ-6030-01A,0.0601635111748981,0,0.0192024975307368,0.156696978024624,0,0.196286434410784,0.00380584248686669,0.0223836363781922,0.00744572412016781,0.0352314721876154,0,0,0.0718322084866015,0.0378854953174387,0.0753692299789843,0.289112639500725,0.000400880602943473,0,0.0241834497994218,0,0,0,0.003,0.300867273150595,0.960707024242764
TCGA-CJ-4889-01A,0.0374863907211731,0.0985185675154521,0.0943278923474894,0.168567175520735,0,0.194382049471582,0,0.013259698927072,0.0177143595877046,0,0,0.0125286508465661,0.00382457603895138,0.0368569353491477,0.0993243104143466,0.162071696943883,0.0191740409205663,0,0.0419636553953303,0,0,0,0.002,0.327806355766719,0.950992841148516
TCGA-CJ-4920-01A,0.0313133543655613,0,0.00566462729557391,0.0864453299440163,0,0.235362383290734,0,0.0211826124406278,0.0462201819798909,0,0.0332076024682117,0.0212144171295503,0.100477464396953,0.0810934783246069,0.0589796051237143,0.258710759630135,0,0,0,0.0178424460518229,0,0.00228573755860158,0.023,0.216884793015406,0.997329565948349
TCGA-B8-4143-01A,0.0181937410476111,0,0.0645159242855045,0.398727254395487,0,0,0.124773506157922,0.0128023909272974,0.0444164708271008,0,0,0,0.0194834903420946,0.031756630976039,0.102098476153709,0.174116290720587,0,0,0.00508956734854502,0,0,0.00402625681810342,0.003,0.300687133715853,0.96677879289873
TCGA-CW-5581-01A,0.0193006076459975,0,0.000297504823767292,0.203901090481761,0,0.336759528189341,0.0293252577970017,0,0.0227895648505446,0,0,0.0127989430818868,0.0227972770085995,0,0.113254864186657,0.138412572500064,0.0392534028221916,0.00826794413145248,0.0488165345329617,0,0,0.00402490794777394,0.046,0.174072348275657,1.03008534022834
TCGA-BP-5169-01A,0.0378563534472242,0,0.328084625654314,0.150461507897669,0,0.0820505806148031,0.0110212319560425,0.0228532577375198,0.0770946498449212,0,0,0.0274828792339589,0.00506374209499096,0.0697898380873628,0.0484278732599819,0.101634806618492,0.00226590258591048,0,0.0287715312554612,0,0,0.00714121971134756,0,0.426857238178242,0.915497095735289
TCGA-B0-5712-11A,0.109554863069651,0,0.0955383307236646,0.0797046069845545,0,0.300320031210155,0,0,0,0,0,0.0443131947168316,0.022623226442531,0,0.0295205175033825,0.118123168671664,0.117280487419212,0,0.083021573258353,0,0,0,0.001,0.342912292967924,0.941457008848989
TCGA-BP-4161-01A,0.0480042860741249,0,0.00952857374727017,0.27536322920518,0,0.150733684061961,0.0107830959429054,0.0354277192046716,0.0358650833188155,0,0,0.0224690708786299,0.0177298744990618,0.0374543882014341,0.075620817792801,0.217892772213199,0.00338139213567533,0,0.0547279431405963,0,0,0.00501806958367429,0.01,0.268422247930459,0.97897793949158
TCGA-CJ-4918-01A,0.159108097028156,0,0.0222244399380575,0.135682133131298,0,0.159262609804049,0.00475302531756573,0.00642582637432638,0.0380807418944429,0,0,0.0380222184664966,0.0146819690613958,0.111624859895252,0.0650811358934118,0.200465802525354,0,0,0.0425705353902857,0,0,0.00201660527990918,0.001,0.381355716082237,0.924571050731806
TCGA-BP-4347-01A,0.0125524329577256,0,0.00483707403771829,0.232417785470758,0,0.235079447839781,0.00708709846661045,0.0113071719944106,0.0195670548784008,0,0.0216397638866086,0.0189587084770074,0.0660770897922154,0,0.0816070474707661,0.226976348659996,0,0.0018280624522931,0.0600649136157079,0,0,0,0.285,0.0612691999229985,1.07082749309912
TCGA-B2-4099-01A,0.0143140122032376,0,0.00268105244026136,0.075245688489579,0,0.11659690855367,0.00743378454220858,0.0167707629189343,0.0162907132815344,0.02376174839763,0.0209359440834648,0.0312493386334555,0.139770163010728,0,0.144427965203234,0.288696364708183,0.0279781802264582,0,0.0664964031134605,0,0,0.00735097019396057,0.002,0.334191909617191,0.946657145714907
TCGA-CJ-4897-01A,0.0973812881891237,0,0.0179982413654296,0.235713412249056,0,0.137508980859263,0,0.00689991667700901,0.0328202002852831,0,0,0.0419228202110449,0.0273655585394557,0.0422785775385151,0.0910957395873513,0.114445531702328,0.0290043497548402,0,0.1255653830413,0,0,0,0.015,0.244068344823167,0.985931264787527
TCGA-CJ-4902-01A,0.0211409591355362,0,0.00128425271884698,0.173283820149989,0,0.155818005376721,0.0173865240116647,0.00722871809490222,0.0293126929174857,0.00521775824011063,0.0100592324096117,0.0264871020506062,0.018242823289421,0.0919443922678209,0.0934809237437593,0.281554106979139,0.000215794382407161,0,0.0661827560564232,0,0,0.00116013817555483,0.012,0.253684635138341,0.982458655665422
TCGA-B0-5690-01A,0.158429186190412,0,0.00389215677435024,0.0705068533323764,0,0.100623359985052,0.0109893977549238,0,0.0686183407925672,0,0.0585717348162149,0.0241886937117467,0.111100227836341,0.0710559678857396,0.102168740262363,0.13004228604593,0.00343352626924984,0,0.0863795283427343,0,0,0,0.017,0.236517116308756,0.984693688170422
TCGA-A3-3325-01A,0.0485523207149356,0,0.00763836703360438,0.0600427095488708,0,0.295656196345288,0,0,0.00473932069596791,0,0.0071845456588612,0.00840118622927808,0.0509614760091325,0,0.0438824338151188,0.334672054525956,0.00908115954168254,0,0.116546764761331,0,0.0012076736270858,0.0114337914928869,0.021,0.222389211027183,0.991096110437664
TCGA-B0-4847-01A,0.077874881708352,0,0.0243398126625458,0.444653262791776,0,0.0675941657653705,0.00714977094132538,0.0481705942789111,0.0793124557980461,0.0120618432887581,0,0.0567589367926648,0.0448224433486224,0,0.0631424687468407,0.0504797153298272,0.0132647563305235,0,0,0,0.00834746842619721,0.00202742379023951,0,0.437214040668513,0.906696791796947
TCGA-CZ-5451-01A,0.0373658149869084,0,0.0049573070254857,0.193507906524863,0,0.246615605450775,0,0,0,0.0221002676444661,0.00565128056412948,0.0517383085773752,0.016490186203765,0,0.106165031142152,0.256279606731088,0.00289709566760484,0,0.056231589481388,0,0,0,0.439,0.0345448586938952,1.0848725511961
TCGA-CJ-4641-01A,0.0383750562853611,0,0.0171673877692461,0.34056525196767,0,0.113198197372433,0.00417593364008916,0.0580143443843865,0.0420668414045261,0,0,0.00627319947214761,0.0153734212369322,0.00897220710760368,0.109714798146995,0.142821428130601,0.0774251001213822,0,0.0258568329606267,0,0,0,0,0.470930144386565,0.881340965089319
TCGA-CZ-5453-01A,0.0492985473443641,0,0.0143841031754002,0,0,0.180209008833573,0,0,0.000135416263354951,0,0.0288544556868473,0.0700321822577066,0.0898794607685329,0.119201144122465,0.0838395895262527,0.30986763118611,0,0,0.0458201984477267,0,0,0.00847826238766627,0.362,0.0455318061485065,1.06855533847256
TCGA-B0-5710-01A,0.0278425638913482,0,0.00238589332030837,0.131121017933246,0,0.152999121416931,0,0.0449947972338033,0.018158920122162,0.0652269568806088,0.011644596606415,0,0.0155579860142847,0.20437729774923,0.130587285732356,0.140039677552528,0.00863483504516468,0,0.046429050501613,0,0,0,0.001,0.373236061894242,0.930509191195252
TCGA-CJ-4899-01A,0.0553300960393825,0,0.0090372401965844,0.140629003179249,0,0.192906383979163,0.00731074503020447,0,0.00388589726777377,0,0.0319713871878018,0,0.0263459587858707,0.0171039427455666,0.0595052735376712,0.39256426685631,0,0,0.0634098051944227,0,0,0,0.017,0.235117404315188,0.988769530587899
TCGA-A3-A8OV-01A,0,0.00477327134768808,0,0.101854280833471,0,0.0502734879671182,0,0,0.00869386045710216,0,0.161831140137222,0.0179504605407931,0.211024990024156,0.0108037090838031,0.0877468199893768,0.255059026315987,0,0,0.0899889533032821,0,0,0,0.361,0.0457593334701666,1.07323775792639
TCGA-CJ-5676-11A,0.140224126966786,0,0.0102411090875738,0.0889891817735113,0,0.311757353566798,0.0252613716824213,0,0,0,0,0.0138477724876789,0.0689811479534119,0,0.0488400375399924,0.139574105637266,0.104812222540634,0,0.0445723019256468,0,0,0.00289926883827974,0.022,0.217957160772434,0.993499344849865
TCGA-MW-A4EC-01A,0.00884466904095652,0.0034043761878173,0.00175556397228437,0.157898198121413,0,0.127421846859951,0,0.0307693958564855,0.0323599584531758,0,0,0.0550483054913269,0.0734566265143439,0.0232074251211622,0.0882421260404074,0.289697962109011,0.0127142768207832,0,0.091038016589266,0,0,0.00414125282161627,0.0610000000000001,0.152567288953035,1.02202532541635
TCGA-A3-3313-01A,0.0232667478389988,0,0.00601041658096767,0,0,0.202890342053355,0,0.00476036805775859,0.000149572865450319,0,0.0844597586384603,0.0120340022520955,0.0924315586198651,0.0137822808080299,0.0521041079372982,0.33300559257738,0.0259935105902968,0,0.0705244634669501,0,0.0785872777130938,0,0.199,0.0812893758332792,1.04428934612488
TCGA-BP-5199-01A,0.0126315590941486,0,0.0145336972649127,0.560607338371003,0,0,0.0161900617525729,0.0767696675203863,0.056872973080838,0,0,0.049881192306805,0.0108086708269046,0.0294408152855533,0.0577969368378352,0.0718390092450669,0.00886110611113584,0,0.0337669723028374,0,0,0,0,0.504364914859363,0.86605454994644
TCGA-B0-5699-11A,0.0933540053499928,0,0.0189316559016808,0.0606944955081703,0,0.216637294712465,0,0,0.00205849180631766,0,0,0,0.057833243521858,0.0455309000731838,0.0983662374868112,0.115646716167108,0.00434545090618362,0,0.263188744841589,0,0,0.0234127637246394,0.789,-0.0095634066828955,1.0840765787214
TCGA-B0-4834-01A,0.0113888182444716,0,0,0.159511239833698,0,0.229394626813843,0,0,0,0,0.0671016787977195,0.0240801605649037,0.0494225954242925,0,0.0482095628390861,0.323841007060774,0,0,0.0868925891669122,0,0.000157721254299241,0,0.907,-0.0236458810273651,1.09797107308496
TCGA-BP-4994-01A,0.0578497913294587,0,0.018049763313206,0.232039281642121,0,0.0714558849687074,0,0.0241545983733795,0.0142003099932703,0.0105449063846074,0,0.0647338001892195,0.0812854242820458,0.0522242354487794,0.092367586634126,0.199865150332689,0,0,0,0.0639722243319683,0,0.0172570427764218,0.0659999999999999,0.142341320049606,1.03213193347588
TCGA-B8-5552-11A,0.0382546031791852,0,0,0.0112929341503712,0,0.304593063202465,0,0,0,0,0.00420336975340467,0,0.12505391338304,0,0.0299017987801152,0.17962761739793,0.190181441485088,0.0150899389029525,0.0373122318220194,0,0.0296173484560456,0.0348717394873833,0.0610000000000001,0.152329939099739,1.01654192503397
TCGA-CW-6088-01A,0.0335729721932559,0,0.0102496974788857,0.0791954821508442,0,0.148743908571818,0,0,0,0,0.0239878887174149,0.0173094358589199,0.082585680240935,0,0.0492328693846689,0.295752834589254,0.0282364708322943,0,0.215930647560695,0,0,0.0152021124210146,0.125,0.102466063301285,1.03615023205241
TCGA-BP-5185-01A,0.0348144895365483,0,0.00693408215926823,0.388827423690112,0,0.0994868715973763,0,0.0269399068767929,0.0884565567675657,0,0,0.0631237794008479,0.0165054100764819,0.0189258860800379,0.0702244082803985,0.136296026625382,0.000145083396057599,0,0.0493200755131301,0,0,0,0.2,0.0810696131122411,1.08677107795492
TCGA-BP-5196-01A,0.00670571901138285,0,0.00188320259233427,0.462853859081185,0,0,0,0.0703530857157886,0.0439114217518506,0.0419024066545061,0,0.0457788662455607,0,0.0840949219081894,0.0700622055371042,0.12823389916199,0,0,0,0.0422401084072518,0,0.00198030393285586,0.003,0.309595065335836,0.977239113611864
TCGA-CZ-5452-01A,0.00518689327533204,0,0.0237939182454963,0.542211422763448,0,0,0,0.0764696517551826,0.0736260138162692,0,0,0.0502994950425643,0.0512849135145676,0,0.050953608576426,0.125542965909311,0.000631117101402821,0,0,0,0,0,0,0.442187587417713,0.905353552506339
TCGA-CJ-4882-01A,0.149441930494423,0,0.0652719199797978,0.177581959037096,0,0.306977464632245,0.0140246428457962,0,0.0746344643413836,0,0.00342203672332602,0,0.00850643226642987,0.0363858092129288,0.0603332940054028,0.0616858253129146,0.00624895087086671,0,0.0301985458731824,0,0,0.00528672440420711,0.001,0.344679475555764,0.949579900213633
TCGA-A3-3351-01A,0,0,0.00126283704615024,0.384069689858569,0,0.121947334630135,0,0.0202751488385889,0.0387373782711566,0,0,0.0120639642283286,0.157741353811344,0,0.0945151421664766,0.149935920033501,0,0,0.0187480139379794,0,0,0.000703217177770555,0.001,0.383506554638514,0.92896227515953
TCGA-A3-3363-01A,0,0.00723886080925349,0.0039782410288099,0.0747637881706525,0,0.127906709680797,0,0,0.00778208077897334,0,0,0.0199227787744592,0.0865737697488622,0.0249487255997833,0.0090544284879686,0.470841352941664,0,0,0.137449599551186,0,0,0.0295396644275904,0.023,0.217496424644409,1.00137945919383
TCGA-B0-5691-01A,0.169506259359653,0,0.037223029830853,0.123579894376794,0,0.148848725206631,0.01998876721572,0,0.0220556492634015,0.00347936969802822,0,0.00232836099068217,0.0488335005657632,0.0592106703274803,0.150404247982414,0.106692731320601,0.00838439534375782,0,0.0897071643962006,0,0,0.00975723412202051,0.001,0.383623272917443,0.924093444680849
TCGA-BP-4770-01A,0.00498555434609613,0,5.33374959359252E-06,0.213598206083019,0,0.0830815582127929,0.0284881732474615,0,0.00749760153662833,0,0,0.00190935023262409,0,0.312474760065453,0.0333904478446901,0.276076427260011,0,0,0.0384925874216301,0,0,0,0,0.635703812377012,0.784541457534744
TCGA-AK-3447-01A,0.000703333589978077,0,0.00620819784135692,0.231875985966025,0,0.102202102122069,0,0.0072861855847807,0.0162446582793027,0.0123535407457849,0.00618054491399376,0,0.00356533745901949,0.0817922595513684,0.0768783951121246,0.0850188536086212,0.000317823458101614,0,0.286662887590318,0,0.0397521301761004,0.0429577640010559,0.543,0.0194116116001338,1.08391585755692
TCGA-CW-6090-11A,0.113957796421532,0,0.000845689135203472,0.0671810592295469,0,0.26738087404051,0,0,0,0,0.00617439909190152,0.00755207828742557,0.0545136781897043,0,0.0943448712188319,0.230516390511215,0.0431427779135174,0,0.112996292898903,0,0,0.00139409306170842,0.888,-0.0209157747512891,1.0831803145081
TCGA-G6-A8L8-01A,0.0137999106130231,0,0.00639583867765355,0.0925532901173251,0,0.202984778480097,0,0,0.0359231113716802,0,0.0433003015932928,0.180373606501482,0.110507589400611,0.0691390431029547,0.0539077186548539,0.0422120425846563,0.0166821119054323,0.00956525171287158,0.122655405284067,0,0,0,0.352,0.0480891797316041,1.08805048978306
TCGA-CZ-5462-01A,0.0376135906715643,0,0.00606250016532366,0.0357485040904345,0,0.221468576985496,0,0.0327186910327605,0.00237235072393143,0.0355468093656737,0,0.0437340069404553,0.166867112370008,0.0381290323845661,0.132290995127912,0.145622863222029,0,0,0,0.0496217441541197,0,0.0522032227657257,0.011,0.258406258591263,0.981854582444746
TCGA-BP-5001-01A,0,0.0280841279454252,0.0100038309064418,0.374144985386092,0,0.0625964678268333,6.91819342651027E-07,0.116544237045166,0.0510557587333459,0.0249219683136122,0,0.0866290976691199,0.0099266553574452,0,0.0889103483186434,0.11118499809377,0.00558419018377026,0,0.0304126424009921,0,0,0,0.229,0.0727602251062834,1.10368671321182
TCGA-CZ-5466-11A,0.119086562815617,0,0,0.113296763057935,0,0.236012440062029,0.00734535397310035,0.000538796948066779,0,0.0187339734005423,0,0.0255456315422439,0.0784373070930194,0,0.0943347999913573,0.161546091150386,0.0624096611709724,0,0.0810666042516665,0,0.001646014543064,0,0.039,0.185267709446272,1.00603265706643
TCGA-BP-4998-01A,0.0319277241558249,0,0.00593352327243684,0.214122543178038,0,0.229286570044558,0.00411902250726508,0,0.00847460496947254,0,0,0.0307461709724313,0.0265133166581713,0,0.0999390496667787,0.215126532765142,0.0246864695868173,0,0.101044665597545,0,0,0.00807980662551935,0.012,0.251544785912116,0.984293419300443
TCGA-BP-4789-01A,0.0385964815897549,0,0,0.145743206044829,0,0.195353048017304,0,0,0.0121846265660723,0,0.0824135003923221,0.0315496656007718,0.0237783023122205,0.0049497624809367,0.0913362134713501,0.1876330765485,0.0280215371492772,0,0.149888177637644,0,0,0.00855240218901819,0.109,0.111369671424944,1.04102448775889
TCGA-B0-4688-01A,0.0277826660919935,0,0.00736101309579699,0.0383972673892949,0,0.21980778767607,0.0273485205803892,0,0.0122919491367768,0,0.0072860995030155,0.071611517192031,0.151420691503345,0.0168807501309084,0.0147947281373204,0.289385206898562,0,0.0206360574017791,0.0949957452627171,0,0,0,0.116,0.106721908811154,1.0355025919861
TCGA-BP-4160-01A,0.0183190913186034,0,0.00583129954005201,0.545640546453462,0,0,0.0103220388524277,0.0298448209415066,0,0.0570624444720237,0,0.075713684726232,0.0165408543747365,0,0.0646071208563725,0.100289742481499,0.018385809020124,0,0.0548943090542737,0,0.000477916447021031,0.00207032146166541,0,0.454770766151588,0.898737699196279
TCGA-B0-5108-01A,0.0436161597400901,0,0.0137307582882255,0.0793488361633452,0,0.255189393042686,0.0523519719819309,0,0.0170370727890248,0,0.0405580189076753,0,0.0172049692850871,0.202300685101536,0.082289232414053,0.194499967542729,0,0,0,0,0,0.00187293474361763,0.001,0.360399534286315,0.935543166988751
TCGA-CZ-5464-01A,0,0,0.0140708141667266,0.219485738852495,0,0.0386744162302587,0,0.0634250530878115,0.0642288867104991,0.0759792624032972,0,0.0698886306810604,0.0590473347207641,0.0575028342040362,0.0860464249212781,0.189441046861796,0.00471067949632317,0,0.0574988776636539,0,0,0,0.003,0.309413967994128,0.961028196906362
TCGA-BP-4969-01A,0.0824564159654843,0,0.0393458605278007,0.093081509950927,0,0.142517002790376,0,0.010808978133397,0.0342932006801418,0,0.0323452441753011,0.0728747790726748,0.0108774755824258,0.018338724056571,0.116785879981443,0.225452862681976,0.00668456845698114,0,0.114137497944499,0,0,0,0.127,0.101398073435934,1.04344621336211
TCGA-B0-5106-01A,0.138973835652655,0,0.0433982638724898,0.268093475400912,0,0.109153188315454,0,0.00634708443904164,0.0278602354856633,0,0,0.0675974977029057,0.0714296915295217,0,0.0395531462329745,0.157320091009511,0,0.00063479416673241,0.0598236609465324,0,0,0.00981503524560726,0.003,0.298210269044669,0.965512204744148
TCGA-BP-4777-01A,0.0465676571235412,0,0.0141727140735432,0.437324380595433,0,0.0156435326190194,0.0315974443978438,0.0696373590204503,0.0191849564936298,0.0454176970911766,0,0.0327310131188744,0.0146482574505263,0.0185010358626736,0.0490786601514066,0.189074561566212,0.00811460471152367,0,0.00531822266236733,0,0,0.00298790306177904,0,0.507931457045254,0.860618588068313
TCGA-CJ-4875-01A,0.000364233663438279,0,0.00346884729246136,0.665925230422806,0,0,0,0.027993574154722,0.0275600750951756,0,0,0.0860732196199234,0.030515884256238,0.0207921815527384,0.0212722745695442,0.0778342509182159,0.00141313342416907,0,0.0367870950305676,0,0,0,0,0.466384091561561,0.899829084856982
TCGA-BP-5170-01A,0.0764406366487698,0,0.0158202458787978,0.0657130645389522,0,0.262663753903063,0,0.0163164582113117,0.023820518696853,0.0091387494638488,0,0.0189973931769875,0.0114545416018962,0.0489856458959846,0.0300455496852848,0.358186966073468,0,0,0.0363501355824132,0.0139423847744143,0,0.012123955867955,0.021,0.222175087265754,0.994695240402186
