Mixture,IL12A,IL12B,IL2,IL10,IL6,IFNG,HMGB1,PDCD1,PDCD2,PDCD1LG2
TCGA-CJ-6030-01A,0.02627657883128338,0.016208374649255744,0.014320749435595269,0.061190770526526016,0.16026070905454634,0.059263414962329626,0.35835220706741805,0.1266935062003566,0.21196269320551134,0.12762761213076074
TCGA-CJ-4889-01A,0.024356940847175226,0.018510048158255327,0.004574158272348279,0.04060204042340133,0.30384640103610633,0.0287089595443494,0.34552928110193315,0.1278010579176924,0.2038065666122427,0.17939557191628136
TCGA-CJ-4920-01A,0.02507564700473018,0.0013834360940602778,0.008260898992674952,0.10354333204249536,0.3579332340100934,0.0076128269455129575,0.3476742699286121,0.03723070576791791,0.18176925031323565,0.09448208530382096
TCGA-B8-4143-01A,0.02830587947328797,0.010540534815642736,0.0041194562192834955,0.08804000271380287,0.22639353659971345,0.19668634080695446,0.36623923562388017,0.2775207833972648,0.2360943470275867,0.1742440996173721
TCGA-CW-5581-01A,0.007025559134891275,0.01130861315077128,0.007112685666372241,0.009548832691183418,0.024788651985216827,0.018583068688671583,0.3247592614381967,0.05739037643037211,0.2011609618793593,0.1379689192801346
TCGA-BP-5169-01A,0.02191074143341066,0.006894935336307,0.0031550053611227786,0.01584637753855396,0.1473951931870754,0.030077424656728358,0.2732724797768834,0.17282179746427315,0.13046630924055294,0.05325201457093701
TCGA-B0-5712-11A,0.011445476704627205,0.001770399620006376,0.0028968186084407594,0.011038624543556634,0.20913214794901414,0.005263787439448123,0.3578058417460577,0.0495028771267252,0.2103027059370373,0.0779037688472734
TCGA-BP-4161-01A,0.02304166299676801,0.024759832824567955,0.008993358871160808,0.04876293654312814,0.08863694750384385,0.10064312610813796,0.35625554800232656,0.1726776199697399,0.1999274681052524,0.1504843500757868
TCGA-CJ-4918-01A,0.009791535049701452,0.007322393032492681,0.0028407423739857853,0.04596957046191599,0.19938578665978707,0.03919559664384978,0.3263927887212438,0.08509972062884867,0.1942333747822336,0.129061951986848
TCGA-BP-4347-01A,0.01862866535444661,0.006032847656213458,0.004289460101696859,0.028962706781903637,0.02083656263793822,0.023305021631079403,0.3451035798561972,0.07116091713654589,0.21836996799166167,0.10090476578766716
TCGA-B2-4099-01A,0.027717282557334404,0.0058415147041024,0.017117146718291683,0.05117216190844148,0.111844248409708,0.030974156462078132,0.3887973936284977,0.047221112155665664,0.2624448996299331,0.1442312791434839
TCGA-CJ-4897-01A,0.006709432229314695,0.003769813925667313,0.003110138515628409,0.01181995846313202,0.02832822172346835,0.017769092227726727,0.3481831680141652,0.05529800241289611,0.2146183804861292,0.08795347217087478
TCGA-CJ-4902-01A,0.020427737919075487,0.010970188712703726,0.007698202979104381,0.04422559628822825,0.098023188183938,0.03608236032725668,0.3396941512847604,0.10348077406190767,0.20532379464264444,0.12542888022833815
TCGA-B0-5690-01A,0.023894468775750088,0.0007261332147211517,0.0035386580902957493,0.011584949949587177,0.05796676935272065,0.013959382881740149,0.3896479812783397,0.02917067805806915,0.1985599168847542,0.1142848071567414
TCGA-A3-3325-01A,0.024804008596990182,0.0013364040301893953,0.006438857258094418,0.08744961005111604,0.04039111067987882,0.003989339505417528,0.38118090714514,0.04246635506503565,0.20003453586096515,0.1320261616169484
TCGA-B0-4847-01A,0.02132235751184122,0.02485098951039417,0.020386479608600242,0.013011853484504956,0.010661683511481891,0.09082629742384064,0.3007010897447529,0.20774731386151848,0.16819459159027084,0.0737592334183861
TCGA-CZ-5451-01A,0.009192209728453957,0.006124806795393548,0.001926463648411959,0.01817017245980217,0.03397551857712007,0.023920928951129024,0.3358925817746258,0.11644661178368512,0.20293982356006865,0.10169323508444683
TCGA-CJ-4641-01A,0.012015824748935785,0.02034282736992431,0.029435553871425487,0.053619914611587584,0.10316176214321096,0.09740960623280336,0.3528028232415076,0.2064298078717354,0.22666765584883636,0.15753827930848954
TCGA-CZ-5453-01A,0.009688381775518659,0.0,0.002442998726732106,0.02245565546407561,0.05701317903237594,0.0022466487118575984,0.321582814563534,0.011136537239347835,0.1946462956496848,0.08837378776804647
TCGA-B0-5710-01A,0.03275303878261702,0.004138550299499649,0.016120422228787443,0.01468722277374394,0.013250069099980805,0.017648450634971332,0.3799756555735019,0.053093751299374485,0.2084906104661325,0.12058300903369285
TCGA-CJ-4899-01A,0.01559067407925598,0.01032229602011967,0.003747209147956851,0.051568451624041466,0.06804861408042545,0.011103208994762078,0.3715504887869202,0.051884256557690994,0.20531806773565134,0.14395875011020073
TCGA-A3-A8OV-01A,0.017726502308940708,0.0007887049258701532,0.0019355741452376934,0.020994945233739383,0.007149595263188037,0.01961365533667463,0.3531029838401048,0.015378109515213031,0.20470119004739987,0.07326705744733276
TCGA-CJ-5676-11A,0.00962532187837926,0.0029410989892324265,0.00242513085972075,0.009912732765376851,0.11537313344685572,0.0022301667440558447,0.31675291072358885,0.0320344017243222,0.20984268824617391,0.08083867020616976
TCGA-MW-A4EC-01A,0.019288065791562142,0.011285476547398405,0.0053705419556153286,0.02154898697167445,0.01820729612827117,0.008116553195418333,0.3596006288233892,0.02950869410809898,0.18772742732554976,0.0842361907399473
TCGA-A3-3313-01A,0.014150394704629662,0.0,0.0,0.01772038036911593,0.018785836263628845,0.00474903961099965,0.2694904906265966,0.015492245314582946,0.13424264807283948,0.057392193653522876
TCGA-BP-5199-01A,0.023581972502292152,0.028100271324044444,0.0054949603267459715,0.0519133073318433,0.2499630237134713,0.13379423035637367,0.3887486784771152,0.27559930011323874,0.20797532272723124,0.13824928411084556
TCGA-B0-5699-11A,0.00983812049526236,0.004747967653104014,0.00169974153241227,0.012722995235079979,0.023051394871287816,0.0,0.29582919748447944,0.009509787644283034,0.1810021635581851,0.07560050235969187
TCGA-B0-4834-01A,0.006865911817716068,0.13018207707889276,0.0,0.003994551022920941,0.011033719826013193,0.0013159511798441956,0.27710509584229,0.0007604253700129269,0.19322425592309825,0.018537482372608605
TCGA-BP-4994-01A,0.00732290556984192,0.09155897662811173,0.0009842122837313146,0.036658263435519235,0.04396286218030268,0.019743553968602803,0.29660656911249994,0.0465569744142712,0.18593563173834946,0.07940082285584824
TCGA-B8-5552-11A,0.02149299141676092,0.003814927564480039,0.0046885683939648926,0.10104481693300772,0.34868451575442644,0.0014561466560946974,0.4393965755351093,0.008932649111217043,0.2695858043810942,0.11127079536341314
TCGA-CW-6088-01A,0.012658113748570605,0.0017290182978069533,0.0,0.02076378403299889,0.021225862165096955,0.01128990770102528,0.40441547489983337,0.023329724256044918,0.23223797834524154,0.11491968227962344
TCGA-BP-5185-01A,0.0021163625555516586,0.0,0.0,0.003253258282086999,0.016360454947016483,0.006901124092444718,0.22473550514666565,0.06329476970220321,0.11976979405530637,0.01831524148681201
TCGA-BP-5196-01A,0.0580995057968861,0.02230987196932018,0.005235200817534511,0.07998888188846262,0.09096988888607482,0.10019674203476232,0.35164799076495684,0.1964023420147548,0.2338961170551111,0.07684877125850928
TCGA-CZ-5452-01A,0.008918450108350304,0.026418998511173162,0.022183233208312596,0.047123626428527285,0.008028079003684338,0.10732105667404268,0.3181244492472723,0.2673768059795981,0.17392417971607355,0.11241054096795687
TCGA-CJ-4882-01A,0.018643336544437943,0.03500469403250627,0.028510217673357825,0.040420623820233,0.368069550333374,0.0461668846005157,0.3265115428274026,0.1799792319430768,0.17119060270302192,0.12241314496265765
TCGA-A3-3351-01A,0.02651317210693436,0.01655185280717035,0.011913402399517364,0.07087065963568083,0.013840654760778486,0.1421353405022593,0.3764834333878007,0.24539964073899986,0.2160746391406839,0.18157002552708632
TCGA-A3-3363-01A,0.006257022001904275,0.0035111085300599267,0.00710176291097975,0.04934666628376302,0.01824036391555212,0.009052841104086207,0.3615972221863977,0.02614731137508833,0.252157028982649,0.04588904514747438
TCGA-B0-5691-01A,0.007262427912340528,0.0043465904213932285,0.0,0.04019760500629445,0.04183937734158375,0.016373301076690203,0.3844934378304181,0.0813275965939641,0.22512974927086565,0.17045443310472588
TCGA-BP-4770-01A,0.019713140413936292,0.003649933128031161,0.0025851288156577426,0.1410670299179873,0.06388679605977028,0.012502823359433016,0.32927098042632363,0.03128890472377325,0.23116326130184325,0.15896993589841366
TCGA-AK-3447-01A,0.000963958422833238,0.08178194852498097,0.0,0.001977288989015189,0.002822305664299853,0.0,0.2794078976292336,0.0018513676425660245,0.21070436000321535,0.030297333266654625
TCGA-CW-6090-11A,0.01207291025483542,0.0016582903018478627,0.0,0.0060395347981053536,0.012572206681281888,0.0,0.3055148565963557,0.011023129589118226,0.19644031966871367,0.0510262485896078
TCGA-G6-A8L8-01A,0.012442332418946848,0.0055445245348187296,0.003938955158142461,0.007660864895701691,0.01419127779055355,0.005390490097362051,0.3541723651822587,0.04576043832552983,0.16128740295572458,0.0650969619533876
TCGA-CZ-5462-01A,0.010162743567622048,0.010701077561357035,0.016704069246945074,0.06271805657660981,0.2532554717626897,0.05288551654888761,0.3523695026032516,0.039758316932724684,0.18061314005090606,0.12244556505062285
TCGA-BP-5001-01A,0.015605418582517174,0.009641219783336154,0.004319819562142528,0.013200688297958521,0.04380880752603927,0.033763838638100355,0.2931523145443332,0.13393983900697176,0.1632371131414525,0.0316700482987192
TCGA-CZ-5466-11A,0.0035651755061288063,0.005223702741140886,0.004617521072759876,0.018916653282591667,0.09763069816616236,0.00425020946546234,0.3214017905412713,0.02308618897955476,0.20345589970508815,0.0893869280028897
TCGA-BP-4998-01A,0.018847080706848058,0.02237474422515973,0.008411672249737791,0.031189590248697288,0.052729538849943525,0.05066544435809745,0.3605190051075208,0.11200299117081967,0.20414395369465227,0.1609590068258226
TCGA-BP-4789-01A,0.011968380879929621,0.004271214663352021,0.0030277387959241073,0.036106921654476175,0.03412689250294458,0.004151685993027994,0.3960592623818024,0.015178107109580919,0.2391416528496911,0.08063973579511942
TCGA-B0-4688-01A,0.017794929280791773,0.0021112705624360944,0.0,0.046081277521760215,0.29791666687954715,0.0077836668548678,0.35113838807815323,0.026444848693269102,0.2625226315228685,0.43234422211739415
TCGA-BP-4160-01A,0.024986059637049814,0.02694712317819074,0.0026678065470299678,0.09228983084898296,0.12054037124599727,0.14283820403855094,0.3616716307251557,0.20827627593821996,0.1967730072568621,0.2087201581624188
TCGA-B0-5108-01A,0.0309570752450548,0.005025526178569347,0.03852670636086341,0.10074081448042928,0.4290149520875135,0.05786674897098752,0.3488410164236437,0.14766255699529346,0.1771762662594239,0.2332393427043721
TCGA-CZ-5464-01A,0.016597832850966242,0.043666384420908665,0.007305648703423864,0.04131777348335454,0.10502491538781766,0.09286727932365174,0.3678025596207185,0.1538926553590481,0.20149248640731768,0.14436410248170262
TCGA-BP-4969-01A,0.008741324125989118,0.000518751071691171,0.00377501417294988,0.016011748364294847,0.03410452862110478,0.011120846025868669,0.29768298642821844,0.029579663178339214,0.18057970258267014,0.06278817448369345
TCGA-B0-5106-01A,0.011214394656856485,0.004608836992093296,0.009515333577245256,0.01962459791132336,0.06267332819878435,0.05171282763057774,0.3303237428377037,0.0948572940935168,0.1877157937910164,0.10611338825381324
TCGA-BP-4777-01A,0.01543011912517126,0.02934662783649442,0.0104978480337073,0.09660695480545917,0.04292077751611207,0.0903157862477574,0.32494633684624896,0.1980392836770372,0.17869197866350126,0.1543169315703531
TCGA-CJ-4875-01A,0.0127664977265199,0.0046001705955872295,0.004857739420079181,0.0309628641779782,0.023007594144302427,0.09302695829636927,0.3235797107008712,0.17037717318078538,0.18779580449526334,0.06729664619735108
TCGA-BP-5170-01A,0.010311313258253673,0.005664873048742157,0.0035298913975201907,0.02519002564158557,0.14572680773552865,0.001636064182147428,0.3179336963592498,0.033874382834583036,0.2269495255280143,0.09365922351950047
TCGA-B0-4712-11A,0.002547903794960797,0.0018884843558663476,0.0,0.005189529995811732,0.11012532530488714,0.004233180703924928,0.33269895265836713,0.010642163529623095,0.22246398871636394,0.05065083229058635
TCGA-BP-5176-01A,0.004567709740910211,0.0024362790758062905,0.003586234362238567,0.01290939235723625,0.0641468379299906,0.012598425016977395,0.30951452785673056,0.041232975369198566,0.1893812455081516,0.06672579534996077
TCGA-CW-5583-01A,0.0072982497775381065,0.012318618694235634,0.0015145847466115016,0.02413502723518404,0.028488002898624288,0.02054363102131589,0.3940626763385275,0.03658002535062508,0.21483134828719286,0.10450813761821807
TCGA-6D-AA2E-01A,0.0011537999872261524,0.0,0.010052053184824432,0.02144565188128681,0.05681088351948655,0.003813310018633581,0.29337111926000403,0.1401319493783839,0.17454774323347055,0.09186017079679684
TCGA-BP-4327-01A,0.010873314241089022,0.0025776127731529284,0.0,0.007882190206506207,0.23228095822308184,0.007138149706634371,0.3192168927423116,0.04574515939958446,0.14165636398828868,0.08381643333880401
TCGA-B0-4811-01A,0.013428406115551579,0.014771358911308803,0.0013087473210548204,0.011216788852727748,0.06441629735169893,0.03232626742792809,0.2991821384002353,0.0409626345656163,0.19403533442175103,0.03182736570903797
TCGA-CJ-5676-01A,0.010512746843209,0.02372986082248322,0.01045682778916232,0.02390093941320699,0.13816087976766914,0.023887531216248672,0.3188768333564335,0.11264361561710873,0.17205945737200665,0.09873742154998187
TCGA-CJ-4871-01A,0.003318208028250448,0.0036715584014950795,0.004512017517421914,0.015368611077892278,0.2026848236862543,0.010738995965441752,0.3690994733803422,0.04789214476776665,0.20282628728714186,0.10741748271937053
TCGA-B0-5109-01A,0.040595703946127104,0.005165584149536339,0.005455115440385868,0.0253271592694457,0.4903161311788855,0.2203886928899491,0.36563565283163374,0.25255908897863033,0.2279608158330317,0.1166072672957252
TCGA-BP-4352-01A,0.01904618836372617,0.009496208519493262,0.0,0.010269568895317565,0.05191900496959488,0.009563976789584032,0.2748016392243961,0.027632072788316444,0.1854991259656945,0.0730198130752334
TCGA-B0-5694-01A,0.004589200179569217,0.000863583844597403,0.004191507169056453,0.01771710375446393,0.037298733998982016,0.016301591197296086,0.3168020923621792,0.03343256173031671,0.1835026059087711,0.061667072392978736
TCGA-B0-4818-01A,0.02277520671510276,0.006454042499656171,0.005808371496925679,0.020667023759704282,0.050544854437664835,0.03281356278805375,0.3620377115324748,0.12409952784502,0.21307067592387294,0.13198838080776862
TCGA-CZ-4859-01A,0.008017035480023107,0.002528274941793255,0.0012546008735921698,0.011533013036780641,0.012282092668916758,0.004544656995643499,0.3843207799115172,0.02237728335015153,0.1640272695409627,0.0858715430169736
TCGA-BP-4999-01A,0.01047430255571532,0.0046110474540236035,0.0020940705005631204,0.030369713182179774,0.003928751813954952,0.003815653339542033,0.3396140379919473,0.027382201400552347,0.19120840988319227,0.09513816718643893
TCGA-CZ-5469-01A,0.00572380789756921,0.00425879096258385,0.0,0.01302757328168756,0.03007448580704768,0.008123274236882305,0.3291451123152639,0.08203486716541057,0.21186672671902174,0.05603447875176003
TCGA-BP-4985-01A,0.015350397174333594,0.003369718172693386,0.004719704101767271,0.02999240871189584,0.08594486064176612,0.01053356741054185,0.27965709380090376,0.17837155354228484,0.20411096573622026,0.08204816567639954
TCGA-AK-3460-01A,0.008743587260334567,0.00378365624129614,0.004647937973777521,0.012634125284340629,0.008626084727407463,0.01612799373675957,0.34131930827465845,0.08078633419379043,0.2085583077212501,0.14535901919038655
TCGA-B8-5546-01A,0.007833738896518306,0.001702323555929613,0.0,0.0023687595048691103,0.004484214550258618,0.0019273990983755508,0.3221678743083472,0.015608703804967882,0.2095823639049557,0.01835829699118689
TCGA-A3-3359-01A,0.032435876511860584,0.005100935838546448,0.006259885826152633,0.07041124281427047,0.02298539892582094,0.061858168869648976,0.3663073602053883,0.19499994469935386,0.21685564148232706,0.18189276817488165
TCGA-AK-3445-01A,0.024808798832237404,0.009459484027576218,0.01690431675529881,0.027305414659907854,0.09723250064726352,0.049997569070626816,0.3253253385237745,0.11349946066320545,0.20833296404528776,0.11448218635572048
TCGA-BP-4982-01A,0.02123187317269257,0.0048352917947357965,0.0012129082625986682,0.03713570964637281,0.029862985538334264,0.01946459842034417,0.3603374423504948,0.07680783274627069,0.1978735604282935,0.12431171749721592
TCGA-AK-3426-01A,0.055695169531389484,0.018072876965099263,0.02185054055294877,0.044726080927078735,0.02549423257534373,0.16230357931792974,0.2985572589763602,0.3220271530577771,0.17312657888074742,0.13229087397665107
TCGA-A3-A6NI-01A,0.011178276548177723,0.0045809294933562535,0.00483852875721698,0.035664313638911024,0.045562901032149265,0.008736546298874224,0.35920718331242946,0.0447622908679542,0.23170161843557174,0.09822415050345673
TCGA-A3-3352-01A,0.017484710503768243,0.015866162247016383,0.00527517010064589,0.03518939074913771,0.028154784282221342,0.019902893073044502,0.3686546784267207,0.03532344727949637,0.19726190688241665,0.12543204591769685
TCGA-CZ-5985-11A,0.0045310686327435035,0.002537074616176932,0.002091478971781201,0.02327275387823538,0.1481624720906476,0.0,0.28541894057807865,0.00856240232984712,0.1764137046990488,0.056088279698663035
TCGA-CW-5584-11A,0.002820572388403789,0.005488195542963803,0.0017228528184432958,0.014669162331487672,0.06543071515999478,0.012060095966214896,0.3397847288284186,0.05434898274515654,0.23105179959843866,0.0850575540164324
TCGA-B0-5084-01A,0.011456447460740154,0.0026044812383937428,0.0,0.00981276967781926,0.0536425588647696,0.023347645424377617,0.33494369654452383,0.09178766665247727,0.17680637758075626,0.033207255106962895
TCGA-CZ-5461-01A,0.008087731109317294,0.019582019904767843,0.011177046527927306,0.021650143805417018,0.04082779440289983,0.01971580847453036,0.3719814602435644,0.07617285734169116,0.2118702498740068,0.1221689164504416
TCGA-DV-5565-01A,0.010178411147955674,0.00195925526933433,0.004766914441390232,0.022948765912492636,0.08396019001043799,0.005808870090196305,0.3369065208747466,0.0519816483431138,0.16543853426752256,0.07511792001945007
TCGA-A3-3358-11A,0.011866492028060078,0.002825066591687045,0.0017521108733695547,0.013096729202358194,0.015869356994446054,0.00629221963447034,0.2984844193460603,0.021003935211199174,0.20570814730323014,0.06553525246916345
TCGA-AK-3433-01A,0.0,0.052109696385042224,0.0,0.0,0.023104574588645326,0.0018335713964771105,0.2624037912790377,0.009145421428495368,0.16966000869185274,0.02999983024681468
TCGA-CZ-5986-01A,0.008074588104853134,0.013577337967853641,0.004975864247321936,0.045494564200957315,0.028937771266143844,0.004579578495769964,0.35426346968663497,0.009050551388830827,0.1802873642661052,0.1115898494159976
TCGA-B8-4619-11A,0.005846968350176233,0.006041942068424557,0.0021733808045558333,0.018080563404641304,0.016355761916178952,0.0,0.2978366840576207,0.05511122166224301,0.21018618446839324,0.07531024741912701
TCGA-BP-4766-01A,0.006236881033035204,0.0005261253455235851,0.001293439565065092,0.029375923122780187,0.030375185178328136,0.004677360638822679,0.3353470106453093,0.023936934214033933,0.1990917318456054,0.06097713404813927
TCGA-B0-5696-01A,0.006170844807547236,0.0023212754659376195,0.0,0.013810743667340772,0.042698323577041716,0.01716684971855593,0.3474804620459734,0.048478333168298984,0.2117626347460574,0.12311025628653915
TCGA-BP-5008-01A,0.02285052387850503,0.019047874629520598,0.007266927534534969,0.09770673668106286,0.37432521034375466,0.029993074495297967,0.3517407886672413,0.14432645119859056,0.2094441869226275,0.15489210484705918
TCGA-BP-5187-01A,0.010979593487065994,0.020345452724557244,0.007628458212955394,0.030818182010410436,0.08130854860718502,0.03121770010371669,0.3295421492505976,0.04479275106619884,0.19594910873045,0.09051259942354904
TCGA-B0-5711-11A,0.01697918897403612,0.002584315993832943,0.0,0.022904848999490062,0.028597049314607555,0.0034997442667832964,0.3462420402160393,0.008531415541742221,0.22202557064527267,0.08712604486897678
TCGA-B8-A54E-01A,0.00890047035745107,0.0030140179934746037,0.001870255312645105,0.016643916285996797,0.004976515160107767,0.009886768165331546,0.2383497334266245,0.036253527366902516,0.19269543401300698,0.04436489254067113
TCGA-CJ-6033-11A,0.014394145011492228,0.003314035266850361,0.0,0.005488974145466879,0.07049207090978504,0.0030096690106345947,0.2936667581161628,0.03632456157143893,0.19382371938872764,0.03471974068691338
TCGA-CW-6087-11A,0.007802561575578288,0.007548934620217884,0.0,0.006241072726427972,0.017432179596282484,0.0020717212316621763,0.2899835387068079,0.01809733035292597,0.1848615917794744,0.04787853467634076
TCGA-BP-4795-01A,0.00492871994738324,0.002453716237240247,0.004500942886526944,0.03098644715343672,0.07409521191780642,0.010733989046872474,0.3905508844883217,0.020721438587781776,0.22269018369845334,0.10907179769677758
TCGA-B0-4699-01A,0.023181201246830638,0.03843887378223729,0.0,0.09634326211052872,0.2085136789575804,0.1282926021760846,0.3459165329925313,0.17357957319508768,0.21259533784248907,0.2485435190055166
TCGA-BP-4972-01A,0.007545889029021186,0.0034119993159003213,0.0009464457026245763,0.12477805739248694,0.11736722329100832,0.019846034976868102,0.3268122190872271,0.03732947806008724,0.18904107915314414,0.16959095488209208
TCGA-EU-5904-01A,0.02834507826678155,0.0006590872298795858,0.013802527822908684,0.06900875479692596,0.2586257477816543,0.010031204015264106,0.3652929881198762,0.05709852958582284,0.1910527689318548,0.17144207068402398
TCGA-A3-3362-01A,0.016937625877751116,0.006570974332463285,0.0,0.04084378713754985,0.0526138247428616,0.005610876413317818,0.3480776806815206,0.06761480841522419,0.21499077035080152,0.10400048397085318
TCGA-B8-4620-11A,0.002609597276724118,0.011088553377624788,0.0069823305614364044,0.04182521601569922,0.19648171921286575,0.0084887875737347,0.3337986777286886,0.08529293377657847,0.2091195980220053,0.11094608844439327
TCGA-B0-5085-01A,0.015558429121223325,0.001692984538723709,0.006770102665330633,0.008352461356110712,0.0980125357170984,0.022745877959853403,0.27420020439901743,0.04026765956580088,0.1519352337475999,0.038506401884395185
TCGA-A3-3370-01A,0.02647588513953528,0.01895348173604555,0.010199825995229913,0.04187135686829111,0.0092356531535983,0.06706977722794515,0.31864809431101443,0.19997818326561695,0.19041645722743125,0.17880176797743974
TCGA-BP-4332-01A,0.012681511323741188,0.0045426814193129175,0.004797944444872083,0.03720170063027938,0.12436345402834915,0.014067602701815231,0.4169026739047362,0.03389988334039308,0.23575831183726406,0.09886812711717084
TCGA-B0-4712-01A,0.013662339385675041,0.007930323661445578,0.0045865673091147925,0.0382855448658187,0.1934060148681,0.11890540854479825,0.35548100739026955,0.1288654606623111,0.20542754282092254,0.14476765520034676
TCGA-B8-5164-01A,0.01678516041452989,0.0062476942675376654,0.011297925118496584,0.09965287276698524,0.00958010035382279,0.12671084602495694,0.3437820988438617,0.2372502006824153,0.22211251415802846,0.2204245957617131
TCGA-BP-4355-01A,0.018751732592484083,0.0038882102444419467,0.0032084677655530524,0.033561402764519445,0.13615464113687134,0.005820963900343824,0.34774438803434304,0.04254456029634987,0.20172193855781795,0.11489784814944187
TCGA-AK-3450-01A,0.012331891087262832,0.0006872248921139022,0.0,0.008331337835558162,0.042128466753770376,0.015952999733061298,0.3530022618834895,0.03826907641682757,0.2146501939268865,0.09121035801505348
TCGA-B0-5081-01A,0.01917574439058897,0.02123560354124289,0.02649761887830816,0.041919370937176036,0.08350678768272214,0.10656112606780466,0.3217875158322925,0.2083715352827346,0.18030111422217932,0.13669440606566716
TCGA-B0-5697-01A,0.014463665756579954,0.010868894515191858,0.0013350114760916955,0.03534890298282207,0.04268147087833398,0.08963953850856879,0.33823095352023197,0.18515034211416412,0.202636148595381,0.1316407514467164
TCGA-CJ-4868-01A,0.014726245210250791,0.008786154973347325,0.007914733216322153,0.05470637093306537,0.2963846933797083,0.07599531537153335,0.3552544575921533,0.17520014144865206,0.1967680348122124,0.18654812453297887
TCGA-BP-4349-01A,0.023610193658907173,0.002285849702202586,0.004190164852505208,0.006256408841071252,0.02751278006125609,0.007570242988207605,0.3526671534221616,0.052411307340800725,0.1971768416977018,0.10699505302868198
TCGA-CJ-4885-01A,0.010471433259861737,0.0,0.001424079306993201,0.017173876262984566,0.028963075513795962,0.008838568691318365,0.35799637959556113,0.031841836350785004,0.2447205064074833,0.050687336746390484
TCGA-B4-5843-01A,0.003097401367645913,0.0015367964318997605,0.0,0.03321839397132267,0.01537614374476918,0.0034528008169067807,0.3688212548713205,0.003969177523866488,0.2170224402962488,0.10278604163413292
TCGA-A3-3373-01A,0.00861443847368749,0.0,0.0,0.020909865914366218,0.004335833604552192,0.0021268823987751853,0.3254351144354484,0.026622428512887642,0.19725271347804466,0.12506797460757876
TCGA-B0-4842-01A,0.008496772201285701,0.0008157680013743633,0.0,0.013855926721801538,0.10105333631402212,0.05445081782101262,0.2709952819155207,0.14832055546966805,0.19084130811455816,0.0704324730958168
TCGA-B0-4846-01A,0.02846698406591455,0.023302380906205997,0.010674430813346791,0.08552124307869154,0.07703269042718411,0.07031712603896817,0.3713703455387959,0.14451211606141512,0.2070245046940811,0.14328277259127978
TCGA-CZ-4861-01A,0.006726533960225208,0.00822367277261186,0.006809955228574095,0.0893074374228566,0.12000678705088964,0.03761525275605285,0.33367203700670234,0.07126225879985232,0.207651250333591,0.20024641063686788
TCGA-B0-5098-01A,0.03735367797159795,0.0021784172622915194,0.0013489623999329314,0.0030286862203455483,0.19606039410595208,0.021411012750813408,0.3561622244235372,0.02489897621566493,0.2272635247445119,0.013840756973498116
TCGA-B0-5110-01A,0.021071363047584918,0.007597940633625302,0.00517028088549956,0.022486911660749058,0.11263445543569127,0.02714843918151496,0.3784448335472912,0.0613439000736288,0.2213087706166675,0.1384911200976847
TCGA-BP-5177-01A,0.013206243637410148,0.004459731258256182,0.0,0.01036210973798413,0.036778254076990514,0.017578923972076062,0.3311319920748506,0.03789153630065195,0.18848621972535834,0.08697280435240648
TCGA-CW-5581-11A,0.012162026844918714,0.005711787984448946,0.0,0.010692385699027135,0.04256850701242785,0.0,0.29422926031355234,0.00916508988081339,0.1834249081590293,0.06839472153648622
TCGA-AK-3429-01A,0.015801075426897047,0.00963319305543254,0.009890923025251356,0.06841442947219245,0.016555181984454572,0.12569391250419387,0.3434781698299074,0.19385684506675635,0.2226519603113112,0.13745033799853165
TCGA-B8-A54G-01A,0.034315563398798384,0.015137270830516724,0.0064786849775918184,0.05749763533699381,0.0035511856501134133,0.21791818791537146,0.3885023625993684,0.3619289690383469,0.19268850012255384,0.1573182155734426
TCGA-BP-4784-01A,0.0031426253083146768,0.0038583274408953852,0.0,0.029017261830971707,0.08482654787080364,0.0017646764701696478,0.4251706960534143,0.011699776232838991,0.2498834208542276,0.07503083328643588
TCGA-BP-4790-01A,0.013197838710377562,0.0481769761714355,0.0,0.09155353931961388,0.06525050417058764,0.1186971046103773,0.34595969779956626,0.17260564058472158,0.2081505623570316,0.16280313342404298
TCGA-CJ-4904-01A,0.022186256442581737,0.011494716525132231,0.0022773300480609577,0.02593357625022544,0.06292258181268119,0.02617489043481785,0.3644549988600461,0.06428545415463252,0.2009941859560388,0.12163006901287055
TCGA-B0-5691-11A,0.008170517046733241,0.009427269497866757,0.003270418183643014,0.023409679027915083,0.03679981351952832,0.0010127498262785914,0.3180463604012839,0.02978007036033563,0.1972533103815577,0.1186471703759873
TCGA-CZ-4860-01A,0.007728795662898561,0.0005901234120246556,0.005689362706523501,0.04030087733274948,0.16694516910344698,0.010236156337872048,0.2924516410731321,0.07325459485048698,0.2812241048392706,0.14720020570571152
TCGA-B0-4828-01A,0.0066846597963664345,0.008169599379811609,0.01905721392344415,0.010159236361618714,0.05323289159674453,0.0268880688148418,0.3320219375413209,0.0713965076107979,0.17503130489137264,0.03200924267542713
TCGA-B0-5712-01A,0.02651502195682389,0.000601367593827725,0.007186381007960158,0.008095119134431101,0.02105667253708567,0.032593963901452416,0.3157794164664172,0.0936894295790808,0.20864521587033327,0.04223646580124663
TCGA-B0-4833-01A,0.010849539732925536,0.00638141363068421,0.01098097834028088,0.0025952338705722148,0.0363212875154014,0.06902888214328792,0.32346950659802365,0.17162885893161664,0.19969849556345845,0.07869554709849702
TCGA-EU-5905-01A,0.02047561022505875,0.009062569354695202,0.0,0.007942647594162905,0.03042854076965801,0.005217276423902933,0.34487226326444953,0.053871600655496635,0.220392811050896,0.10042488706513343
